xml_path,image_path,gt_text,pred_text,gt_bbox,pred_bbox,iou,det_conf,text_conf,bbox_match,text_exact,e2e_exact,cer
data_prepared/indian_lp\video2_180.xml,data_prepared/indian_lp\video2_180.jpg,,MH02EK4399,,"[267, 477, 596, 627]",0.0,0.805676,0.9602,0,0,0,
data_prepared/indian_lp\video2_1820.xml,data_prepared/indian_lp\video2_1820.jpg,DL8CN6308,DL8CN6308,"[229, 474, 805, 649]","[170, 446, 878, 675]",0.621716,0.849402,0.973226,1,1,1,0.0
data_prepared/indian_lp\video2_1830.xml,data_prepared/indian_lp\video2_1830.jpg,DL8CN6308,DL8CN6308,"[348, 656, 820, 773]","[290, 621, 857, 801]",0.541093,0.824343,0.96232,1,1,1,0.0
data_prepared/indian_lp\video2_2150.xml,data_prepared/indian_lp\video2_2150.jpg,MH47Y0205,MH47Y0205,"[287, 427, 687, 541]","[243, 396, 726, 567]",0.552105,0.84832,0.932657,1,1,1,0.0
data_prepared/indian_lp\video2_220.xml,data_prepared/indian_lp\video2_220.jpg,MH02EU4884,MH02EU4884,"[206, 221, 379, 275]","[185, 204, 400, 289]",0.51119,0.828514,0.961316,1,1,1,0.0
data_prepared/indian_lp\video2_2210.xml,data_prepared/indian_lp\video2_2210.jpg,MH47Y0205,MH47Y0205,"[353, 236, 860, 405]","[296, 189, 912, 437]",0.56087,0.858477,0.968351,1,1,1,0.0
data_prepared/indian_lp\video2_2220.xml,data_prepared/indian_lp\video2_2220.jpg,MH47Y0205,MH47Y0205,"[359, 346, 881, 521]","[302, 295, 935, 556]",0.552923,0.857027,0.964762,1,1,1,0.0
data_prepared/indian_lp\video2_2230.xml,data_prepared/indian_lp\video2_2230.jpg,MH47Y0205,MH47Y0205,"[207, 519, 747, 695]","[140, 470, 801, 729]",0.555143,0.862393,0.971663,1,1,1,0.0
data_prepared/indian_lp\video2_230.xml,data_prepared/indian_lp\video2_230.jpg,MH02EU4884,MH02EU4884,"[239, 231, 417, 293]","[222, 223, 435, 306]",0.624243,0.859557,0.962144,1,1,1,0.0
data_prepared/indian_lp\video2_240.xml,data_prepared/indian_lp\video2_240.jpg,MH02EU4884,MH02EU4884,"[278, 224, 455, 287]","[260, 214, 475, 302]",0.589376,0.842557,0.961688,1,1,1,0.0
data_prepared/indian_lp\video2_2550.xml,data_prepared/indian_lp\video2_2550.jpg,MH02EK5817,MH02EK5817,"[153, 169, 262, 201]","[141, 163, 274, 207]",0.596036,0.84374,0.945184,1,1,1,0.0
data_prepared/indian_lp\video2_280.xml,data_prepared/indian_lp\video2_280.jpg,MH02DN8718,MH02DN8718,"[423, 924, 906, 1057]","[357, 893, 974, 1066]",0.601821,0.87642,0.958347,1,1,1,0.0
data_prepared/indian_lp\video2_2870.xml,data_prepared/indian_lp\video2_2870.jpg,MH03DA4505,MH03DA4505,"[157, 359, 356, 434]","[132, 342, 383, 451]",0.545524,0.839902,0.971863,1,1,1,0.0
data_prepared/indian_lp\video2_290.xml,data_prepared/indian_lp\video2_290.jpg,MH02DN8718,MH02DN8718,"[381, 661, 782, 783]","[330, 636, 840, 807]",0.560968,0.865685,0.960066,1,1,1,0.0
data_prepared/indian_lp\video2_300.xml,data_prepared/indian_lp\video2_300.jpg,MH02DN8718,,"[265, 539, 615, 645]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\video2_300.xml,data_prepared/indian_lp\video2_300.jpg,,MH02DN8718,,"[213, 512, 666, 678]",0.0,0.867274,0.966315,0,0,0,
data_prepared/indian_lp\video2_3030.xml,data_prepared/indian_lp\video2_3030.jpg,MH02EP4454,MH02EP4454,"[225, 335, 460, 414]","[200, 320, 485, 428]",0.603151,0.826509,0.95565,1,1,1,0.0
data_prepared/indian_lp\video2_310.xml,data_prepared/indian_lp\video2_310.jpg,MH02EU4884,MH02EU4884,"[230, 200, 405, 263]","[213, 191, 423, 275]",0.625,0.852775,0.953706,1,1,1,0.0
data_prepared/indian_lp\video2_3260.xml,data_prepared/indian_lp\video2_3260.jpg,MH02EZ6482,MH02EE8482,"[157, 328, 312, 372]","[142, 320, 324, 377]",0.657413,0.825152,0.876171,1,0,0,0.2
data_prepared/indian_lp\video2_3370.xml,data_prepared/indian_lp\video2_3370.jpg,MH03BS8519,MH03BS8519,"[579, 360, 816, 430]","[581, 349, 843, 447]",0.637202,0.85194,0.955713,1,1,1,0.0
data_prepared/indian_lp\video2_3440.xml,data_prepared/indian_lp\video2_3440.jpg,MH47AG4326,MH47AG4326,"[346, 606, 1002, 838]","[254, 560, 1097, 882]",0.560671,0.857942,0.969841,1,1,1,0.0
data_prepared/indian_lp\video2_3560.xml,data_prepared/indian_lp\video2_3560.jpg,MH02AQ2299,MH02AQ2299,"[138, 85, 578, 224]","[79, 50, 625, 257]",0.541134,0.841348,0.957591,1,1,1,0.0
data_prepared/indian_lp\video2_3570.xml,data_prepared/indian_lp\video2_3570.jpg,MH02AQ2299,MH02AQ2299,"[336, 179, 789, 322]","[273, 145, 844, 362]",0.522803,0.869849,0.959933,1,1,1,0.0
data_prepared/indian_lp\video2_3600.xml,data_prepared/indian_lp\video2_3600.jpg,MH02AQ2299,,"[370, 250, 778, 370]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\video2_3600.xml,data_prepared/indian_lp\video2_3600.jpg,,MH02AQ2299,,"[315, 208, 833, 429]",0.0,0.870024,0.952153,0,0,0,
data_prepared/indian_lp\video2_3730.xml,data_prepared/indian_lp\video2_3730.jpg,MH47N2829,MH47N2829,"[328, 480, 683, 585]","[287, 450, 716, 613]",0.533056,0.838798,0.960064,1,1,1,0.0
data_prepared/indian_lp\video2_3740.xml,data_prepared/indian_lp\video2_3740.jpg,MH47N2829,MH47N2829,"[309, 606, 649, 703]","[270, 588, 686, 733]",0.546751,0.842949,0.928016,1,1,1,0.0
data_prepared/indian_lp\video2_3750.xml,data_prepared/indian_lp\video2_3750.jpg,MH47N2829,MH47N2829,"[307, 651, 648, 761]","[268, 628, 678, 783]",0.590244,0.842434,0.964386,1,1,1,0.0
data_prepared/indian_lp\video2_380.xml,data_prepared/indian_lp\video2_380.jpg,MH02DN8718,MH02DN8718,"[588, 609, 1109, 819]","[527, 565, 1181, 857]",0.572923,0.859958,0.969732,1,1,1,0.0
data_prepared/indian_lp\video2_390.xml,data_prepared/indian_lp\video2_390.jpg,MH02DN8718,MH02DN8718,"[332, 563, 855, 778]","[259, 517, 937, 833]",0.524836,0.859555,0.972033,1,1,1,0.0
data_prepared/indian_lp\video2_3990.xml,data_prepared/indian_lp\video2_3990.jpg,MH02AQ2299,,"[57, 517, 451, 642]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\video2_3990.xml,data_prepared/indian_lp\video2_3990.jpg,,MH02AQ2299,,"[4, 485, 500, 688]",0.0,0.849584,0.954918,0,0,0,
data_prepared/indian_lp\video2_400.xml,data_prepared/indian_lp\video2_400.jpg,MH02DN8718,MH02DN8718,"[728, 559, 1234, 761]","[660, 513, 1318, 809]",0.524788,0.851105,0.964966,1,1,1,0.0
data_prepared/indian_lp\video2_4010.xml,data_prepared/indian_lp\video2_4010.jpg,MH02AQ2299,MH02AQ2299,"[147, 648, 618, 798]","[100, 611, 667, 840]",0.544119,0.863267,0.964676,1,1,1,0.0
data_prepared/indian_lp\video2_4080.xml,data_prepared/indian_lp\video2_4080.jpg,MH02BT6482,MH02BT6482,"[9, 901, 534, 1080]","[0, 880, 583, 1080]",0.805961,0.858184,0.962201,1,1,1,0.0
data_prepared/indian_lp\video2_410.xml,data_prepared/indian_lp\video2_410.jpg,MH02DN8718,,"[362, 561, 856, 754]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\video2_410.xml,data_prepared/indian_lp\video2_410.jpg,,MH02DN8718,,"[286, 512, 939, 808]",0.0,0.852003,0.971964,0,0,0,
data_prepared/indian_lp\video2_4140.xml,data_prepared/indian_lp\video2_4140.jpg,MH02BT6482,MH02BT6482,"[192, 447, 719, 616]","[150, 445, 769, 602]",0.781219,0.833079,0.956859,1,1,1,0.0
data_prepared/indian_lp\video2_4150.xml,data_prepared/indian_lp\video2_4150.jpg,MH02BT6482,MH02BT6482,"[261, 482, 785, 643]","[210, 470, 835, 647]",0.762612,0.84815,0.953727,1,1,1,0.0
data_prepared/indian_lp\video2_4190.xml,data_prepared/indian_lp\video2_4190.jpg,MH02BT6482,MH02BT6482,"[525, 550, 986, 678]","[481, 532, 1026, 690]",0.685263,0.869626,0.955967,1,1,1,0.0
data_prepared/indian_lp\video2_420.xml,data_prepared/indian_lp\video2_420.jpg,MH02DN8718,MH02DN8718,"[383, 622, 872, 802]","[321, 581, 948, 846]",0.529746,0.849324,0.964329,1,1,1,0.0
data_prepared/indian_lp\video2_4230.xml,data_prepared/indian_lp\video2_4230.jpg,MH02BT6482,MH02BT6482,"[434, 655, 904, 793]","[384, 644, 955, 796]",0.747304,0.851686,0.960041,1,1,1,0.0
data_prepared/indian_lp\video2_4280.xml,data_prepared/indian_lp\video2_4280.jpg,MH04HP6100,MH04HP6100,"[214, 257, 618, 437]","[163, 219, 673, 473]",0.561371,0.858138,0.963443,1,1,1,0.0
data_prepared/indian_lp\video2_4290.xml,data_prepared/indian_lp\video2_4290.jpg,MH04HP6100,MH04HP6100,"[229, 296, 623, 497]","[179, 255, 676, 536]",0.567061,0.861539,0.955185,1,1,1,0.0
data_prepared/indian_lp\video2_430.xml,data_prepared/indian_lp\video2_430.jpg,MH02DN8718,MH02DN8718,"[646, 667, 1129, 832]","[590, 631, 1201, 861]",0.567103,0.85096,0.957605,1,1,1,0.0
data_prepared/indian_lp\video2_4340.xml,data_prepared/indian_lp\video2_4340.jpg,MH01AV8814,MH01AV8814,"[162, 226, 284, 262]","[149, 216, 294, 272]",0.540887,0.805533,0.962171,1,1,1,0.0
data_prepared/indian_lp\video2_4370.xml,data_prepared/indian_lp\video2_4370.jpg,MH01AV8814,MH01AV8814,"[185, 254, 319, 292]","[171, 242, 332, 304]",0.510118,0.825581,0.960741,1,1,1,0.0
data_prepared/indian_lp\video2_440.xml,data_prepared/indian_lp\video2_440.jpg,MH02DN8718,MH02DN8718,"[642, 668, 1110, 833]","[585, 637, 1173, 855]",0.602415,0.850403,0.953976,1,1,1,0.0
data_prepared/indian_lp\video2_4400.xml,data_prepared/indian_lp\video2_4400.jpg,MH01AV8814,,"[211, 338, 401, 391]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\video2_4400.xml,data_prepared/indian_lp\video2_4400.jpg,,MH01AV8814,,"[191, 319, 420, 407]",0.0,0.835672,0.955602,0,0,0,
data_prepared/indian_lp\video2_4410.xml,data_prepared/indian_lp\video2_4410.jpg,MH01AV8814,MH01AV8814,"[270, 426, 466, 486]","[249, 412, 482, 495]",0.608098,0.820412,0.959311,1,1,1,0.0
data_prepared/indian_lp\video2_450.xml,data_prepared/indian_lp\video2_450.jpg,MH02DN8718,MH02DN8718,"[669, 700, 1127, 856]","[615, 666, 1192, 894]",0.5431,0.860408,0.95464,1,1,1,0.0
data_prepared/indian_lp\video2_4510.xml,data_prepared/indian_lp\video2_4510.jpg,MH02BT6482,MH02BT6482,"[711, 475, 1360, 661]","[644, 451, 1420, 662]",0.737248,0.867659,0.957161,1,1,1,0.0
data_prepared/indian_lp\video2_4520.xml,data_prepared/indian_lp\video2_4520.jpg,MH02BT6482,MH02BT6482,"[829, 395, 1580, 627]","[749, 368, 1654, 643]",0.700078,0.866896,0.961815,1,1,1,0.0
data_prepared/indian_lp\video2_460.xml,data_prepared/indian_lp\video2_460.jpg,MH02DN8718,MH02DN8718,"[519, 951, 968, 1080]","[455, 909, 1042, 1080]",0.577035,0.866009,0.887877,1,1,1,0.0
data_prepared/indian_lp\video2_470.xml,data_prepared/indian_lp\video2_470.jpg,MH02DN8718,MH02DN8718,"[409, 709, 866, 873]","[347, 666, 933, 916]",0.51159,0.845267,0.971513,1,1,1,0.0
data_prepared/indian_lp\video2_4760.xml,data_prepared/indian_lp\video2_4760.jpg,MH02BT6482,MH02BT6482,"[307, 474, 540, 560]","[287, 469, 556, 559]",0.810252,0.835034,0.959731,1,1,1,0.0
data_prepared/indian_lp\video2_4770.xml,data_prepared/indian_lp\video2_4770.jpg,MH02BT6482,MH02BT6482,"[267, 605, 486, 688]","[250, 598, 504, 691]",0.769495,0.826357,0.956448,1,1,1,0.0
data_prepared/indian_lp\video2_4780.xml,data_prepared/indian_lp\video2_4780.jpg,MH02BT6482,MH02BT6482,"[260, 418, 467, 500]","[238, 417, 486, 501]",0.814804,0.841101,0.962027,1,1,1,0.0
data_prepared/indian_lp\video2_480.xml,data_prepared/indian_lp\video2_480.jpg,MH02DN8718,,"[314, 479, 800, 670]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\video2_480.xml,data_prepared/indian_lp\video2_480.jpg,,MH02DN8718,,"[239, 428, 877, 731]",0.0,0.844435,0.970376,0,0,0,
data_prepared/indian_lp\video2_4870.xml,data_prepared/indian_lp\video2_4870.jpg,MH02BT6482,MH02BT6482,"[234, 385, 418, 454]","[220, 382, 432, 450]",0.789335,0.836651,0.957416,1,1,1,0.0
data_prepared/indian_lp\video2_4980.xml,data_prepared/indian_lp\video2_4980.jpg,MH02BT6482,MH02BT6482,"[185, 286, 341, 336]","[175, 282, 350, 335]",0.810519,0.827712,0.953873,1,1,1,0.0
data_prepared/indian_lp\video2_5240.xml,data_prepared/indian_lp\video2_5240.jpg,MH02BT6482,MH02BT6482,"[337, 503, 605, 605]","[308, 492, 630, 610]",0.719444,0.836631,0.968489,1,1,1,0.0
data_prepared/indian_lp\video2_5250.xml,data_prepared/indian_lp\video2_5250.jpg,MH02BT6482,MH02BT6482,"[403, 500, 664, 602]","[375, 495, 685, 614]",0.721659,0.837866,0.963159,1,1,1,0.0
data_prepared/indian_lp\video2_5260.xml,data_prepared/indian_lp\video2_5260.jpg,MH02BT6482,MH02BT6482,"[365, 425, 619, 530]","[335, 418, 646, 542]",0.691578,0.830111,0.966584,1,1,1,0.0
data_prepared/indian_lp\video2_5270.xml,data_prepared/indian_lp\video2_5270.jpg,MH02BT6482,MH02BT6482,"[347, 197, 610, 290]","[320, 188, 634, 299]",0.701756,0.832165,0.960898,1,1,1,0.0
data_prepared/indian_lp\video2_5280.xml,data_prepared/indian_lp\video2_5280.jpg,MH02BT6482,MH02BT6482,"[363, 91, 625, 169]","[340, 85, 648, 174]",0.745513,0.841329,0.954984,1,1,1,0.0
data_prepared/indian_lp\video2_5290.xml,data_prepared/indian_lp\video2_5290.jpg,MH02BT6482,MH02BT6482,"[175, 293, 422, 365]","[153, 281, 449, 379]",0.613072,0.836089,0.943323,1,1,1,0.0
data_prepared/indian_lp\video2_5300.xml,data_prepared/indian_lp\video2_5300.jpg,MH02BT6482,MH02BT6482,"[206, 413, 449, 488]","[180, 404, 471, 494]",0.695876,0.835178,0.962704,1,1,1,0.0
data_prepared/indian_lp\video2_610.xml,data_prepared/indian_lp\video2_610.jpg,MH02BJ2456,MH02BJ2456,"[291, 293, 577, 375]","[269, 273, 610, 393]",0.573118,0.848053,0.959284,1,1,1,0.0
data_prepared/indian_lp\video2_620.xml,data_prepared/indian_lp\video2_620.jpg,MH02BJ2456,MH02BJ2456,"[281, 401, 585, 480]","[247, 385, 620, 491]",0.607416,0.84471,0.962868,1,1,1,0.0
data_prepared/indian_lp\video2_650.xml,data_prepared/indian_lp\video2_650.jpg,MH02BJ2456,,"[361, 432, 786, 568]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\video2_650.xml,data_prepared/indian_lp\video2_650.jpg,,MH02BJ2455,,"[300, 396, 845, 609]",0.0,0.828949,0.878325,0,0,0,
data_prepared/indian_lp\video2_820.xml,data_prepared/indian_lp\video2_820.jpg,MH02BR4503,MH02BR4503,"[105, 283, 269, 332]","[91, 270, 288, 348]",0.522973,0.822681,0.961842,1,1,1,0.0
data_prepared/indian_lp\video3_1050.xml,data_prepared/indian_lp\video3_1050.jpg,ME02EE4077,ME02EE4077,"[72, 299, 191, 335]","[64, 293, 184, 336]",0.745011,0.749753,0.928807,1,1,1,0.0
data_prepared/indian_lp\video3_1070.xml,data_prepared/indian_lp\video3_1070.jpg,MH02EE8407,MH02EE8407,"[131, 483, 216, 509]","[129, 476, 219, 514]",0.646199,0.722064,0.94426,1,1,1,0.0
data_prepared/indian_lp\video3_1080.xml,data_prepared/indian_lp\video3_1080.jpg,MH02EE8407,MH02EE8407,"[133, 521, 236, 558]","[130, 516, 241, 568]",0.660256,0.797456,0.97224,1,1,1,0.0
data_prepared/indian_lp\video3_1090.xml,data_prepared/indian_lp\video3_1090.jpg,MH02EE8407,MH02EE8407,"[127, 569, 251, 620]","[132, 560, 260, 630]",0.6586,0.789965,0.974124,1,1,1,0.0
data_prepared/indian_lp\video3_1100.xml,data_prepared/indian_lp\video3_1100.jpg,MH02EE8407,MH02EE8407,"[64, 595, 190, 695]","[70, 588, 197, 709]",0.75155,0.790502,0.948505,1,1,1,0.0
data_prepared/indian_lp\video3_1120.xml,data_prepared/indian_lp\video3_1120.jpg,MH02EK4399,MH02EK4399,"[99, 512, 184, 543]","[100, 509, 180, 544]",0.839255,0.766016,0.970691,1,1,1,0.0
data_prepared/indian_lp\video3_1130.xml,data_prepared/indian_lp\video3_1130.jpg,MH02EK4399,MH02EK4399,"[90, 500, 179, 538]","[91, 502, 183, 537]",0.874503,0.763524,0.962746,1,1,1,0.0
data_prepared/indian_lp\video3_1140.xml,data_prepared/indian_lp\video3_1140.jpg,MH02EK4399,MH02EK4399,"[97, 477, 189, 513]","[97, 478, 191, 512]",0.925444,0.542169,0.977099,1,1,1,0.0
data_prepared/indian_lp\video3_1150.xml,data_prepared/indian_lp\video3_1150.jpg,MH02EK4399,MH02EK4399,"[81, 449, 175, 489]","[76, 443, 175, 487]",0.786092,0.798615,0.955037,1,1,1,0.0
data_prepared/indian_lp\video3_1180.xml,data_prepared/indian_lp\video3_1180.jpg,MH02BT6482,MH02BT6482,"[116, 492, 217, 526]","[105, 486, 228, 528]",0.664731,0.782045,0.957541,1,1,1,0.0
data_prepared/indian_lp\video3_1190.xml,data_prepared/indian_lp\video3_1190.jpg,MH02BT6482,MH02BT6482,"[138, 478, 252, 516]","[126, 473, 262, 525]",0.612557,0.788928,0.960379,1,1,1,0.0
data_prepared/indian_lp\video3_1200.xml,data_prepared/indian_lp\video3_1200.jpg,MH02BT6482,MH02BT6182,"[162, 474, 290, 515]","[150, 460, 302, 526]",0.523126,0.794114,0.918425,1,0,0,0.1
data_prepared/indian_lp\video3_1210.xml,data_prepared/indian_lp\video3_1210.jpg,MH02BT6482,MH02BT6482,"[170, 473, 314, 525]","[154, 461, 329, 535]",0.578224,0.816345,0.962578,1,1,1,0.0
data_prepared/indian_lp\video3_1220.xml,data_prepared/indian_lp\video3_1220.jpg,MH02BT6482,MH02BT6482,"[170, 475, 331, 547]","[153, 466, 347, 553]",0.686811,0.837229,0.965899,1,1,1,0.0
data_prepared/indian_lp\video3_1350.xml,data_prepared/indian_lp\video3_1350.jpg,MH02CL4017,MH02CL4017,"[52, 443, 122, 464]","[47, 437, 128, 468]",0.585424,0.771011,0.963302,1,1,1,0.0
data_prepared/indian_lp\video3_1360.xml,data_prepared/indian_lp\video3_1360.jpg,MH02CL4017,MH02CL4017,"[101, 153, 163, 171]","[96, 147, 170, 173]",0.580042,0.790736,0.955352,1,1,1,0.0
data_prepared/indian_lp\video3_1370.xml,data_prepared/indian_lp\video3_1370.jpg,MH02CL4017,MH02CL4017,"[63, 437, 122, 455]","[59, 432, 125, 459]",0.59596,0.733785,0.95567,1,1,1,0.0
data_prepared/indian_lp\video3_1440.xml,data_prepared/indian_lp\video3_1440.jpg,MH14DX9938,MH14DX9938,"[192, 465, 436, 532]","[165, 452, 466, 550]",0.554207,0.852506,0.944796,1,1,1,0.0
data_prepared/indian_lp\video3_1450.xml,data_prepared/indian_lp\video3_1450.jpg,MH14DX9938,MH14DX9938,"[193, 438, 416, 495]","[171, 427, 441, 511]",0.56045,0.848963,0.959447,1,1,1,0.0
data_prepared/indian_lp\video3_1460.xml,data_prepared/indian_lp\video3_1460.jpg,MH14DX9938,MH14DX9998,"[179, 410, 387, 471]","[161, 402, 403, 480]",0.672176,0.837702,0.914441,1,0,0,0.1
data_prepared/indian_lp\video3_1500.xml,data_prepared/indian_lp\video3_1500.jpg,MH14DX9938,MH14DX9938,"[93, 339, 248, 385]","[77, 333, 262, 392]",0.65323,0.82457,0.965233,1,1,1,0.0
data_prepared/indian_lp\video3_1510.xml,data_prepared/indian_lp\video3_1510.jpg,MH14DX9938,MH14DX9938,"[104, 368, 249, 409]","[88, 359, 264, 421]",0.544813,0.820441,0.968158,1,1,1,0.0
data_prepared/indian_lp\video3_1650.xml,data_prepared/indian_lp\video3_1650.jpg,MH02EE8407,MH02EE8407,"[157, 487, 340, 562]","[136, 478, 359, 574]",0.641115,0.828734,0.965145,1,1,1,0.0
data_prepared/indian_lp\video3_1650.xml,data_prepared/indian_lp\video3_1650.jpg,,DL62DE,,"[492, 401, 786, 700]",0.0,0.545114,0.240562,0,0,0,
data_prepared/indian_lp\video3_1660.xml,data_prepared/indian_lp\video3_1660.jpg,MH02EE8407,MH02EE8407,"[208, 463, 381, 530]","[187, 453, 396, 542]",0.623139,0.832804,0.965925,1,1,1,0.0
data_prepared/indian_lp\video3_1660.xml,data_prepared/indian_lp\video3_1660.jpg,,DL22D2,,"[448, 416, 739, 671]",0.0,0.526097,0.308736,0,0,0,
data_prepared/indian_lp\video3_1670.xml,data_prepared/indian_lp\video3_1670.jpg,MH02EE8407,MH02EE8407,"[185, 469, 345, 531]","[168, 462, 360, 542]",0.645833,0.803304,0.963904,1,1,1,0.0
data_prepared/indian_lp\video3_1680.xml,data_prepared/indian_lp\video3_1680.jpg,MH02EE8407,MH02EE8407,"[181, 459, 335, 517]","[167, 455, 349, 524]",0.71126,0.823176,0.962044,1,1,1,0.0
data_prepared/indian_lp\video3_1680.xml,data_prepared/indian_lp\video3_1680.jpg,,DL22DZ,,"[249, 455, 582, 742]",0.0,0.552679,0.3034,0,0,0,
data_prepared/indian_lp\video3_1700.xml,data_prepared/indian_lp\video3_1700.jpg,MH02EE8407,MH02EE8407,"[204, 260, 337, 302]","[189, 254, 352, 309]",0.62309,0.8335,0.962572,1,1,1,0.0
data_prepared/indian_lp\video3_1710.xml,data_prepared/indian_lp\video3_1710.jpg,MH02EE8407,MH02EE8407,"[197, 206, 320, 243]","[183, 202, 336, 249]",0.632874,0.841969,0.959852,1,1,1,0.0
data_prepared/indian_lp\video3_1730.xml,data_prepared/indian_lp\video3_1730.jpg,MH02EE8407,MH02EE8407,"[130, 393, 243, 425]","[120, 386, 254, 431]",0.599668,0.822335,0.962337,1,1,1,0.0
data_prepared/indian_lp\video3_1750.xml,data_prepared/indian_lp\video3_1750.jpg,MH02BT6482,MH02BT6482,"[152, 517, 616, 682]","[108, 501, 652, 699]",0.710784,0.854004,0.956055,1,1,1,0.0
data_prepared/indian_lp\video3_1760.xml,data_prepared/indian_lp\video3_1760.jpg,MH02BT6482,MH02BT6482,"[328, 482, 728, 623]","[285, 460, 768, 648]",0.621118,0.862974,0.956704,1,1,1,0.0
data_prepared/indian_lp\video3_1770.xml,data_prepared/indian_lp\video3_1770.jpg,MH02BT6482,MH02BT6482,"[301, 470, 651, 589]","[256, 446, 696, 616]",0.556818,0.857722,0.961924,1,1,1,0.0
data_prepared/indian_lp\video3_1780.xml,data_prepared/indian_lp\video3_1780.jpg,MH02BT6482,MH02BT6482,"[315, 457, 629, 569]","[283, 442, 664, 594]",0.607266,0.858273,0.959774,1,1,1,0.0
data_prepared/indian_lp\video3_1790.xml,data_prepared/indian_lp\video3_1790.jpg,MH02BT6482,MH02BT6482,"[222, 465, 432, 547]","[197, 449, 458, 563]",0.578746,0.84026,0.96001,1,1,1,0.0
data_prepared/indian_lp\video3_1800.xml,data_prepared/indian_lp\video3_1800.jpg,MH02BT6482,MH02BT6482,"[188, 459, 353, 526]","[172, 452, 371, 535]",0.66931,0.823217,0.960045,1,1,1,0.0
data_prepared/indian_lp\video3_1810.xml,data_prepared/indian_lp\video3_1810.jpg,MH02BT6482,MH02BT6482,"[167, 447, 332, 509]","[155, 440, 344, 515]",0.721693,0.824801,0.9533,1,1,1,0.0
data_prepared/indian_lp\video3_1820.xml,data_prepared/indian_lp\video3_1820.jpg,MH02BT6482,MH02BT6482,"[204, 435, 360, 495]","[190, 431, 370, 498]",0.776119,0.842345,0.954253,1,1,1,0.0
data_prepared/indian_lp\video3_1840.xml,data_prepared/indian_lp\video3_1840.jpg,MH02EU4077,MH02EU4077,"[165, 594, 305, 643]","[149, 594, 323, 661]",0.588437,0.798684,0.963763,1,1,1,0.0
data_prepared/indian_lp\video3_1850.xml,data_prepared/indian_lp\video3_1850.jpg,MH02EU4077,MH02EU4077,"[124, 542, 254, 581]","[114, 542, 268, 591]",0.671879,0.70857,0.946097,1,1,1,0.0
data_prepared/indian_lp\video3_1860.xml,data_prepared/indian_lp\video3_1860.jpg,MH02EU4077,MH02EU4077,"[128, 510, 247, 549]","[119, 508, 259, 555]",0.705319,0.810225,0.9598,1,1,1,0.0
data_prepared/indian_lp\video3_1870.xml,data_prepared/indian_lp\video3_1870.jpg,MH02EU4077,MH02EU4077,"[133, 491, 244, 520]","[126, 490, 252, 527]",0.690476,0.78214,0.969756,1,1,1,0.0
data_prepared/indian_lp\video3_1880.xml,data_prepared/indian_lp\video3_1880.jpg,MH02EU4077,MH02EU4077,"[119, 475, 219, 501]","[111, 473, 228, 509]",0.617284,0.779317,0.967833,1,1,1,0.0
data_prepared/indian_lp\video3_1890.xml,data_prepared/indian_lp\video3_1890.jpg,MH02EU4077,MH02EU4077,"[116, 461, 207, 485]","[107, 458, 215, 490]",0.631944,0.776779,0.956636,1,1,1,0.0
data_prepared/indian_lp\video3_1900.xml,data_prepared/indian_lp\video3_1900.jpg,MH02EU4077,MH02EU4077,"[122, 434, 206, 456]","[118, 434, 214, 465]",0.620968,0.748165,0.951797,1,1,1,0.0
